Time (America/New_York),MSNB_S Wind speed (knots),MSNB_S Wind speed (knots) quality,MSNB_S Rain (day) (in),MSNB_S Rain (day) (in) quality,MSNB_S Rain (last 6 min) (in),MSNB_S Rain (last 6 min) (in) quality
2025-05-21 06:18,8.83,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 06:24,9.00,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 06:30,8.48,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 06:36,7.40,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 06:42,7.64,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 06:48,7.15,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 06:54,7.13,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 07:00,7.14,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 07:06,6.94,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 07:12,7.42,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 07:18,6.79,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 07:24,6.72,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 07:30,5.91,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 07:36,6.69,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 07:42,7.57,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 07:48,7.73,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 07:54,6.99,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 08:00,6.97,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 08:06,8.05,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 08:12,6.60,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 08:18,7.01,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 08:24,8.44,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 08:30,7.20,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 08:36,8.39,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 08:42,8.70,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 08:48,7.16,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 08:54,7.95,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 09:00,7.64,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 09:06,9.53,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 09:12,7.80,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 09:18,8.54,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 09:24,8.04,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 09:30,7.79,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 09:36,7.79,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 09:42,6.71,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 09:48,5.23,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 09:54,7.75,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 10:00,8.19,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 10:06,6.94,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 10:12,6.87,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 10:18,7.55,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 10:24,8.33,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 10:30,8.29,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 10:36,9.37,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 10:42,8.05,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 10:48,8.81,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 10:54,7.13,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 11:00,6.11,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 11:06,8.20,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 11:12,9.64,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 11:18,11.38,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 11:24,9.86,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 11:30,10.49,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 11:36,12.21,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 11:42,11.83,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 11:48,10.44,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 11:54,9.11,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 12:00,9.41,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 12:06,10.28,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 12:12,10.48,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 12:18,9.68,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 12:24,9.97,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 12:30,11.43,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 12:36,12.28,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 12:42,11.84,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 12:48,12.09,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 12:54,11.73,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 13:00,10.62,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 13:06,10.93,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 13:12,12.30,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 13:18,12.63,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 13:24,12.49,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 13:30,11.20,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 13:36,10.46,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 13:42,10.17,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 13:48,10.66,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 13:54,11.90,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 14:00,10.13,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 14:06,11.23,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 14:12,11.32,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 14:18,12.00,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 14:24,12.23,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 14:30,12.94,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 14:36,12.65,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 14:42,11.52,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 14:48,12.56,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 14:54,11.07,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 15:00,11.79,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 15:06,13.01,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 15:12,10.68,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 15:18,12.69,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 15:24,13.50,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 15:30,12.68,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 15:36,11.04,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 15:42,12.06,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 15:48,11.04,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 15:54,11.42,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 16:00,11.41,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 16:06,12.70,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 16:12,11.92,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 16:18,12.44,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 16:24,11.59,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 16:30,11.15,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 16:36,11.72,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 16:42,10.59,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 16:48,10.42,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 16:54,10.29,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 17:00,9.70,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 17:06,10.29,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 17:12,9.99,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 17:18,9.74,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 17:24,9.50,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 17:30,9.67,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 17:36,9.66,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 17:42,8.15,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 17:48,8.67,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 17:54,8.15,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 18:00,8.43,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 18:06,8.88,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 18:12,8.74,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 18:18,8.13,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 18:24,8.39,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 18:30,7.65,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 18:36,7.65,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 18:42,7.94,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 18:48,6.88,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 18:54,7.07,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 19:00,7.66,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 19:06,7.13,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 19:12,6.45,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 19:18,5.83,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 19:24,5.89,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 19:30,5.39,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 19:36,4.59,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 19:42,4.00,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 19:48,3.87,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 19:54,3.72,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 20:00,3.99,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 20:06,4.32,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 20:12,3.54,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 20:18,3.20,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 20:24,3.56,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 20:30,3.91,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 20:36,3.69,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 20:42,4.13,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 20:48,3.67,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 20:54,3.45,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 21:00,3.92,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 21:06,4.13,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 21:12,4.09,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 21:18,3.98,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 21:24,4.03,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 21:30,4.43,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 21:36,4.90,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 21:42,3.87,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 21:48,4.51,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 21:54,5.97,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 22:00,6.19,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 22:06,5.25,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 22:12,6.00,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 22:18,6.20,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 22:24,6.60,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 22:30,6.08,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 22:36,6.93,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 22:42,7.14,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 22:48,7.32,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 22:54,7.70,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 23:00,7.09,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 23:06,6.39,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 23:12,5.88,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 23:18,6.03,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 23:24,6.41,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 23:30,5.98,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 23:36,5.34,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 23:42,6.42,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 23:48,6.16,good,0.00,not evaluated,0.00,not evaluated
2025-05-21 23:54,6.30,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 00:00,6.50,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 00:06,7.52,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 00:12,8.77,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 00:18,8.15,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 00:24,8.18,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 00:30,9.00,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 00:36,10.49,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 00:42,9.06,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 00:48,7.86,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 00:54,8.10,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 01:00,9.04,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 01:06,9.32,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 01:12,9.54,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 01:18,11.51,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 01:24,12.09,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 01:30,12.82,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 01:36,13.15,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 01:42,13.12,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 01:48,12.88,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 01:54,12.07,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 02:00,12.29,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 02:06,11.25,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 02:12,10.57,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 02:18,11.17,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 02:24,10.45,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 02:30,10.14,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 02:36,9.74,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 02:42,8.75,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 02:48,9.47,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 02:54,9.51,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 03:00,8.19,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 03:06,7.06,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 03:12,6.74,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 03:18,6.86,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 03:24,6.56,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 03:30,7.14,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 03:36,6.85,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 03:42,7.03,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 03:48,7.11,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 03:54,6.63,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 04:00,6.60,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 04:06,6.34,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 04:12,6.81,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 04:18,6.51,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 04:24,7.24,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 04:30,7.65,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 04:36,9.23,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 04:42,8.60,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 04:48,7.78,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 04:54,8.04,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 05:00,7.22,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 05:06,6.30,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 05:12,5.35,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 05:18,6.55,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 05:24,7.55,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 05:30,6.19,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 05:36,6.21,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 05:42,6.60,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 05:48,5.48,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 05:54,5.55,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 06:00,5.20,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 06:06,6.13,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 06:12,7.24,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 06:18,6.87,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 06:24,6.24,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 06:30,5.26,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 06:36,4.91,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 06:42,5.32,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 06:48,4.79,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 06:54,4.88,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 07:00,5.52,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 07:06,5.60,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 07:12,5.47,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 07:18,4.99,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 07:24,5.51,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 07:30,6.76,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 07:36,6.90,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 07:42,6.20,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 07:48,6.49,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 07:54,6.47,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 08:00,5.67,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 08:06,6.30,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 08:12,6.65,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 08:18,6.81,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 08:24,7.14,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 08:30,7.10,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 08:36,6.49,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 08:42,7.35,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 08:48,7.98,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 08:54,7.15,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 09:00,6.50,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 09:06,7.76,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 09:12,6.74,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 09:18,9.17,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 09:24,7.88,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 09:30,6.96,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 09:36,6.56,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 09:42,7.19,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 09:48,6.26,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 09:54,5.73,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 10:00,6.64,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 10:06,5.71,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 10:12,6.91,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 10:18,4.29,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 10:24,4.38,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 10:30,5.16,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 10:36,5.18,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 10:42,7.28,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 10:48,6.41,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 10:54,5.68,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 11:00,4.70,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 11:06,5.99,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 11:12,4.33,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 11:18,7.56,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 11:24,6.55,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 11:30,6.20,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 11:36,8.45,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 11:42,8.22,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 11:48,5.23,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 11:54,7.79,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 12:00,11.14,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 12:06,7.42,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 12:12,7.24,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 12:18,8.05,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 12:24,8.70,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 12:30,8.81,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 12:36,6.18,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 12:42,8.31,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 12:48,5.44,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 12:54,6.38,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 13:00,7.45,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 13:06,9.20,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 13:12,8.78,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 13:18,8.17,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 13:24,6.16,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 13:30,10.45,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 13:36,9.98,good,0.00,not evaluated,0.00,not evaluated
2025-05-22 13:42,6.82,good,0.00,not evaluated,0.00,not evaluated
